Fecha,Precio
2022-08-15,4185.49
2022-08-16,4185.49
2022-08-17,4218.48
2022-08-18,4316.47
2022-08-19,4413.86
2022-08-20,4400.25
2022-08-21,4400.25
2022-08-22,4400.25
2022-08-23,4399.16
2022-08-24,4374.45
2022-08-25,4380.19
2022-08-26,4407.95
2022-08-27,4388.02
2022-08-28,4388.02
2022-08-29,4388.02
2022-08-30,4386.13
2022-08-31,4400.16
2022-09-01,4422.77
2022-09-02,4467.03
2022-09-03,4466.73
2022-09-04,4466.73
2022-09-05,4466.73
2022-09-06,4466.73
2022-09-07,4480.1
2022-09-08,4446.36
2022-09-09,4396.69
2022-09-10,4365.32
2022-09-11,4365.32
2022-09-12,4365.32
2022-09-13,4346.91
2022-09-14,4413.89
2022-09-15,4389.8
2022-09-16,4404.64
2022-09-17,4435.84
2022-09-18,4435.84
2022-09-19,4435.84
2022-09-20,4415.11
2022-09-21,4420.38
2022-09-22,4403.82
2022-09-23,4379.8
2022-09-24,4426.47
2022-09-25,4426.47
2022-09-26,4426.47
2022-09-27,4496.99
2022-09-28,4556.42
2022-09-29,4486.94
2022-09-30,4532.07
2022-10-01,4590.54
2022-10-02,4590.54
2022-10-03,4590.54
2022-10-04,4545.66
2022-10-05,4484.74
2022-10-06,4548.89
2022-10-07,4627.61
2022-10-08,4605.29
2022-10-09,4605.29
2022-10-10,4605.29
2022-10-11,4605.29
2022-10-12,4611.88
2022-10-13,4611.18
2022-10-14,4619.78
2022-10-15,4636.83
2022-10-16,4636.83
2022-10-17,4636.83
2022-10-18,4636.83
2022-10-19,4744.04
2022-10-20,4815.09
2022-10-21,4885.5
2022-10-22,4913.24
2022-10-23,4913.24
2022-10-24,4913.24
2022-10-25,4968.94
2022-10-26,4948.14
2022-10-27,4895.29
2022-10-28,4821.92
2022-10-29,4819.42
2022-10-30,4819.42
2022-10-31,4819.42
2022-11-01,4898.74
2022-11-02,4975.58
2022-11-03,5015.84
2022-11-04,5058.02
2022-11-05,5061.21
2022-11-06,5061.21
2022-11-07,5061.21
2022-11-08,5061.21
2022-11-09,5013.2
2022-11-10,4914.71
2022-11-11,4806.07
2022-11-12,4806.07
2022-11-13,4806.07
2022-11-14,4806.07
2022-11-15,4806.07
2022-11-16,4801.06
2022-11-17,4922.7
2022-11-18,5022.03
2022-11-19,4994.61
2022-11-20,4994.61
2022-11-21,4994.61
2022-11-22,4958.42
2022-11-23,4914.34
2022-11-24,4875.91
2022-11-25,4875.91
2022-11-26,4881.41
2022-11-27,4881.41
2022-11-28,4881.41
2022-11-29,4840.6
2022-11-30,4809.51
2022-12-01,4815.59
2022-12-02,4779.06
2022-12-03,4767.19
2022-12-04,4767.19
2022-12-05,4767.19
2022-12-06,4812.37
2022-12-07,4818.32
2022-12-08,4825.83
2022-12-09,4825.83
2022-12-10,4815.99
2022-12-11,4815.99
2022-12-12,4815.99
2022-12-13,4836.24
2022-12-14,4791.57
2022-12-15,4778.28
2022-12-16,4797.02
2022-12-17,4802.48
2022-12-18,4802.48
2022-12-19,4802.48
2022-12-20,4781.28
2022-12-21,4769.29
2022-12-22,4761.64
2022-12-23,4760.61
2022-12-24,4745.04
2022-12-25,4745.04
2022-12-26,4745.04
2022-12-27,4745.04
2022-12-28,4766.82
2022-12-29,4765.92
2022-12-30,4810.2
2022-12-31,4810.2
2023-01-01,4810.2
2023-01-02,4810.2
2023-01-03,4810.2
2023-01-04,4842.26
2023-01-05,4924
2023-01-06,4989.58
2023-01-07,4885.66
2023-01-08,4885.66
2023-01-09,4885.66
2023-01-10,4885.66
2023-01-11,4807.85
2023-01-12,4748.54
2023-01-13,4692.04
2023-01-14,4693.99
2023-01-15,4693.99
2023-01-16,4693.99
2023-01-17,4693.99
2023-01-18,4691.09
2023-01-19,4702.67
2023-01-20,4683.85
2023-01-21,4631.64
2023-01-22,4631.64
2023-01-23,4631.64
2023-01-24,4551.02
2023-01-25,4545.94
2023-01-26,4538.91
2023-01-27,4531.75
2023-01-28,4548.5
2023-01-29,4548.5
2023-01-30,4548.5
2023-01-31,4632.2
2023-02-01,4648.7
2023-02-02,4639.04
2023-02-03,4584.44
2023-02-04,4669.74
2023-02-05,4669.74
2023-02-06,4669.74
2023-02-07,4776.25
2023-02-08,4775.99
2023-02-09,4769.85
2023-02-10,4742.05
2023-02-11,4777.73
2023-02-12,4777.73
2023-02-13,4777.73
2023-02-14,4818.62
2023-02-15,4783.24
2023-02-16,4878.24
2023-02-17,4966.33
2023-02-18,4918.94
2023-02-19,4918.94
2023-02-20,4918.94
2023-02-21,4918.94
2023-02-22,4950.33
2023-02-23,4924.91
2023-02-24,4853.9
2023-02-25,4849.65
2023-02-26,4849.65
2023-02-27,4849.65
2023-02-28,4808.14
2023-03-01,4814.11
2023-03-02,4848.78
2023-03-03,4855.83
2023-03-04,4780.89
2023-03-05,4780.89
2023-03-06,4780.89
2023-03-07,4734.42
2023-03-08,4744.95
2023-03-09,4755.59
2023-03-10,4748.61
2023-03-11,4748.14
2023-03-12,4748.14
2023-03-13,4748.14
2023-03-14,4769.76
2023-03-15,4736.03
2023-03-16,4835.51
2023-03-17,4866.5
2023-03-18,4824.25
2023-03-19,4824.25
2023-03-20,4824.25
2023-03-21,4824.25
2023-03-22,4804.29
2023-03-23,4776.09
2023-03-24,4755.12
2023-03-25,4741.76
2023-03-26,4741.76
2023-03-27,4741.76
2023-03-28,4686.83
2023-03-29,4658.79
2023-03-30,4627.63
2023-03-31,4627.27
2023-04-01,4646.08
2023-04-02,4646.08
2023-04-03,4646.08
2023-04-04,4603
2023-04-05,4587.31
2023-04-06,4570.91
2023-04-07,4570.91
2023-04-08,4570.91
2023-04-09,4570.91
2023-04-10,4570.91
2023-04-11,4564.24
2023-04-12,4516.76
2023-04-13,4458.87
2023-04-14,4424.02
2023-04-15,4425.27
2023-04-16,4425.27
2023-04-17,4425.27
2023-04-18,4431.45
2023-04-19,4473.07
2023-04-20,4532.43
2023-04-21,4535.78
2023-04-22,4523.64
2023-04-23,4523.64
2023-04-24,4523.64
2023-04-25,4482.45
2023-04-26,4486.6
2023-04-27,4552.59
2023-04-28,4654.14
2023-04-29,4669
2023-04-30,4669
2023-05-01,4669
2023-05-02,4669
2023-05-03,4713.08
2023-05-04,4667.09
2023-05-05,4616.58
2023-05-06,4552.56
2023-05-07,4552.56
2023-05-08,4552.56
2023-05-09,4490.58
2023-05-10,4540.34
2023-05-11,4545.39
2023-05-12,4601.15
2023-05-13,4564.44
2023-05-14,4564.44
2023-05-15,4564.44
2023-05-16,4506.49
2023-05-17,4531.58
2023-05-18,4528.3
2023-05-19,4521.64
2023-05-20,4528.67
2023-05-21,4528.67
2023-05-22,4528.67
2023-05-23,4528.67
2023-05-24,4501.81
2023-05-25,4448.93
2023-05-26,4470.83
2023-05-27,4461.66
2023-05-28,4461.66
2023-05-29,4461.66
2023-05-30,4461.66
2023-05-31,4408.65
2023-06-01,4434.09
2023-06-02,4410.49
2023-06-03,4355.8
2023-06-04,4355.8
2023-06-05,4355.8
2023-06-06,4307.02
2023-06-07,4245
2023-06-08,4209.14
2023-06-09,4179.98
2023-06-10,4173.66
2023-06-11,4173.66
2023-06-12,4173.66
2023-06-13,4173.66
2023-06-14,4186.3
2023-06-15,4182.33
2023-06-16,4164.66
2023-06-17,4145.72
2023-06-18,4145.72
2023-06-19,4145.72
2023-06-20,4145.72
2023-06-21,4149.18
2023-06-22,4158.21
2023-06-23,4114.39
2023-06-24,4168.88
2023-06-25,4168.88
2023-06-26,4168.88
2023-06-27,4172.33
2023-06-28,4152.48
2023-06-29,4169.6
2023-06-30,4191.28
2023-07-01,4177.58
2023-07-02,4177.58
2023-07-03,4177.58
2023-07-04,4177.58
2023-07-05,4177.58
2023-07-06,4128.08
2023-07-07,4195.93
2023-07-08,4189.96
2023-07-09,4189.96
2023-07-10,4189.96
2023-07-11,4154.06
2023-07-12,4193.59
2023-07-13,4128.67
2023-07-14,4102.13
2023-07-15,4089.3
2023-07-16,4089.3
2023-07-17,4089.3
2023-07-18,4069.39
2023-07-19,3991.15
2023-07-20,3980.2
2023-07-21,3980.2
2023-07-22,3971.38
2023-07-23,3971.38
2023-07-24,3971.38
2023-07-25,3950.58
2023-07-26,3978.83
2023-07-27,3951.1
2023-07-28,3932.04
2023-07-29,3923.49
2023-07-30,3923.49
2023-07-31,3923.49
2023-08-01,3898.48
2023-08-02,4007.44
2023-08-03,4056.99
2023-08-04,4144.79
2023-08-05,4077.9
2023-08-06,4077.9
2023-08-07,4077.9
2023-08-08,4077.9
2023-08-09,4076.46
2023-08-10,4031.65
2023-08-11,3955.23
2023-08-12,3973.41
2023-08-13,3973.41
2023-08-14,3973.41
2023-08-15,4029.95
2023-08-16,4096.08
2023-08-17,4130.33
2023-08-18,4093.96
2023-08-19,4124.04
2023-08-20,4124.04
2023-08-21,4124.04
2023-08-22,4124.04
2023-08-23,4120.07
2023-08-24,4085.89
2023-08-25,4076.9
2023-08-26,4117.78
2023-08-27,4117.78
2023-08-28,4117.78
2023-08-29,4111.52
2023-08-30,4110.08
2023-08-31,4085.33
2023-09-01,4099.2
2023-09-02,4063.36
2023-09-03,4063.36
2023-09-04,4063.36
2023-09-05,4063.36
2023-09-06,4089.46
2023-09-07,4093.04
2023-09-08,4045.83
2023-09-09,4012.26
2023-09-10,4012.26
2023-09-11,4012.26
2023-09-12,3997.74
2023-09-13,3993.53
2023-09-14,3950.92
2023-09-15,3926.59
2023-09-16,3928.28
2023-09-17,3928.28
2023-09-18,3928.28
2023-09-19,3905.95
2023-09-20,3902.54
2023-09-21,3907.21
2023-09-22,3948.25
2023-09-23,3948.7
2023-09-24,3948.7
2023-09-25,3948.7
2023-09-26,4052.54
2023-09-27,4068.73
2023-09-28,4093.6
2023-09-29,4085.57
2023-09-30,4053.76
2023-10-01,4053.76
2023-10-02,4053.76
2023-10-03,4141.43
2023-10-04,4187.01
2023-10-05,4252.09
2023-10-06,4359.4
2023-10-07,4386.66
2023-10-08,4386.66
2023-10-09,4386.66
2023-10-10,4386.66
2023-10-11,4231.97
2023-10-12,4212.5
2023-10-13,4230.61
2023-10-14,4249
2023-10-15,4249
2023-10-16,4249
2023-10-17,4249
2023-10-18,4222.09
2023-10-19,4227.39
2023-10-20,4249.71
2023-10-21,4238.85
2023-10-22,4238.85
2023-10-23,4238.85
2023-10-24,4221.39
2023-10-25,4213.97
2023-10-26,4201.53
2023-10-27,4154.94
2023-10-28,4120.62
2023-10-29,4120.62
2023-10-30,4120.62
2023-10-31,4060.83
2023-11-01,4114.29
2023-11-02,4117.71
2023-11-03,4047.11
2023-11-04,3975.09
2023-11-05,3975.09
2023-11-06,3975.09
2023-11-07,3975.09
2023-11-08,4005.06
2023-11-09,4065.79
2023-11-10,4056.94
2023-11-11,4037.19
2023-11-12,4037.19
2023-11-13,4037.19
2023-11-14,4037.19
2023-11-15,3963.57
2023-11-16,3976.84
2023-11-17,4077.44
2023-11-18,4116.59
2023-11-19,4116.59
2023-11-20,4116.59
2023-11-21,4033.83
2023-11-22,4060.15
2023-11-23,4092.33
2023-11-24,4092.33
2023-11-25,4044.51
2023-11-26,4044.51
2023-11-27,4044.51
2023-11-28,3989.89
2023-11-29,3957.77
2023-11-30,3980.67
2023-12-01,4045.22
2023-12-02,3983.15
2023-12-03,3983.15
2023-12-04,3983.15
2023-12-05,3999.91
2023-12-06,4023.21
2023-12-07,3989.55
2023-12-08,3998.51
2023-12-09,3998.51
2023-12-10,3998.51
2023-12-11,3998.51
2023-12-12,3982.5
2023-12-13,3990.88
2023-12-14,3999.43
2023-12-15,3955.88
2023-12-16,3956.76
2023-12-17,3956.76
2023-12-18,3956.76
2023-12-19,3932.59
2023-12-20,3925.77
2023-12-21,3948.54
2023-12-22,3943.03
2023-12-23,3915.43
2023-12-24,3915.43
2023-12-25,3915.43
2023-12-26,3915.43
2023-12-27,3871.45
2023-12-28,3844.81
2023-12-29,3822.05
2023-12-30,3822.05
2023-12-31,3822.05
2024-01-01,3822.05
2024-01-02,3822.05
2024-01-03,3895.53
2024-01-04,3914.6
2024-01-05,3927.64
2024-01-06,3912.93
2024-01-07,3912.93
2024-01-08,3912.93
2024-01-09,3912.93
2024-01-10,3934.13
2024-01-11,3946.39
2024-01-12,3929.79
2024-01-13,3901.38
2024-01-14,3901.38
2024-01-15,3901.38
2024-01-16,3901.38
2024-01-17,3940.85
2024-01-18,3969.5
2024-01-19,3939.89
2024-01-20,3916.39
2024-01-21,3916.39
2024-01-22,3916.39
2024-01-23,3904.49
2024-01-24,3934.62
2024-01-25,3929.95
2024-01-26,3932.96
2024-01-27,3925.26
2024-01-28,3925.26
2024-01-29,3925.26
2024-01-30,3918.93
2024-01-31,3925.6
2024-02-01,3915.56
2024-02-02,3889.05
2024-02-03,3928.11
2024-02-04,3928.11
2024-02-05,3928.11
2024-02-06,3975.74
2024-02-07,3950.57
2024-02-08,3962.23
2024-02-09,3954.68
2024-02-10,3926.08
2024-02-11,3926.08
2024-02-12,3926.08
2024-02-13,3915.28
2024-02-14,3929
2024-02-15,3916.61
2024-02-16,3909.89
2024-02-17,3917.84
2024-02-18,3917.84
2024-02-19,3917.84
2024-02-20,3917.84
2024-02-21,3912.97
2024-02-22,3930.26
2024-02-23,3935.64
2024-02-24,3949.36
2024-02-25,3949.36
2024-02-26,3949.36
2024-02-27,3963.08
2024-02-28,3935.59
2024-02-29,3933.56
2024-03-01,3931.31
2024-03-02,3934.82
2024-03-03,3934.82
2024-03-04,3934.82
2024-03-05,3948.67
2024-03-06,3945.32
2024-03-07,3932.55
2024-03-08,3920.79
2024-03-09,3905.45
2024-03-10,3905.45
2024-03-11,3905.45
2024-03-12,3907.81
2024-03-13,3919.86
2024-03-14,3908.02
2024-03-15,3899.39
2024-03-16,3884.64
2024-03-17,3884.64
2024-03-18,3884.64
2024-03-19,3880.59
2024-03-20,3894.37
2024-03-21,3886.94
2024-03-22,3888.02
2024-03-23,3901.51
2024-03-24,3901.51
2024-03-25,3901.51
2024-03-26,3901.51
2024-03-27,3865.97
2024-03-28,3842.3
2024-03-29,3842.3
2024-03-30,3842.3
2024-03-31,3842.3
2024-04-01,3842.3
2024-04-02,3863.05
2024-04-03,3845.22
2024-04-04,3812.13
2024-04-05,3775.37
2024-04-06,3764.23
2024-04-07,3764.23
2024-04-08,3764.23
2024-04-09,3768.8
2024-04-10,3763.43
2024-04-11,3815.44
2024-04-12,3820.1
2024-04-13,3864.97
2024-04-14,3864.97
2024-04-15,3864.97
2024-04-16,3889.58
2024-04-17,3938.11
2024-04-18,3901.94
2024-04-19,3918.23
2024-04-20,3937.13
2024-04-21,3937.13
2024-04-22,3937.13
2024-04-23,3924.82
2024-04-24,3910.01
2024-04-25,3935.65
2024-04-26,3964.59
2024-04-27,3926.02
2024-04-28,3926.02
2024-04-29,3926.02
2024-04-30,3873.44
2024-05-01,3899.07
2024-05-02,3899.07
2024-05-03,3898.62
2024-05-04,3895.41
2024-05-05,3895.41
2024-05-06,3895.41
2024-05-07,3894.23
2024-05-08,3884.84
2024-05-09,3902.63
2024-05-10,3900.38
2024-05-11,3888.21
2024-05-12,3888.21
2024-05-13,3888.21
2024-05-14,3888.21
2024-05-15,3861.82
2024-05-16,3825.42
2024-05-17,3828.98
2024-05-18,3832.26
2024-05-19,3832.26
2024-05-20,3832.26
2024-05-21,3822.39
2024-05-22,3814.94
2024-05-23,3829.59
2024-05-24,3837.58
2024-05-25,3878.07
2024-05-26,3878.07
2024-05-27,3878.07
2024-05-28,3878.07
2024-05-29,3853.09
2024-05-30,3867.02
2024-05-31,3874.32
2024-06-01,3860.92
2024-06-02,3860.92
2024-06-03,3860.92
2024-06-04,3860.92
2024-06-05,3909.65
2024-06-06,3927.91
